,continentName,countryName,province_zipCode,province_confirmedCount,province_curedCount,province_deadCount,cityName,updateTime
2020-04-01,非洲,肯尼亚,985005.0,81.0,3.0,1.0,,2020-04-01
2020-04-02,非洲,肯尼亚,985005.0,110.0,3.0,3.0,,2020-04-02
2020-04-03,非洲,肯尼亚,985005.0,122.0,4.0,3.0,,2020-04-03
2020-04-04,非洲,肯尼亚,985005.0,126.0,4.0,4.0,,2020-04-04
2020-04-05,非洲,肯尼亚,985005.0,142.0,4.0,4.0,,2020-04-05
2020-04-06,非洲,肯尼亚,985005.0,158.0,4.0,6.0,,2020-04-06
2020-04-07,非洲,肯尼亚,985005.0,158.0,4.0,6.0,,2020-04-07
2020-04-08,非洲,肯尼亚,985005.0,179.0,7.0,6.0,,2020-04-08
2020-04-09,非洲,肯尼亚,985005.0,184.0,12.0,7.0,,2020-04-09
2020-04-10,非洲,肯尼亚,985005.0,189.0,22.0,7.0,,2020-04-10
2020-04-11,非洲,肯尼亚,985005.0,191.0,24.0,7.0,,2020-04-11
2020-04-12,非洲,肯尼亚,985005.0,197.0,25.0,7.0,,2020-04-12
2020-04-13,非洲,肯尼亚,985005.0,208.0,40.0,9.0,,2020-04-13
2020-04-14,非洲,肯尼亚,985005.0,216.0,40.0,9.0,,2020-04-14
2020-04-15,非洲,肯尼亚,985005.0,225.0,53.0,10.0,,2020-04-15
2020-04-16,非洲,肯尼亚,985005.0,234.0,53.0,11.0,,2020-04-16
2020-04-17,非洲,肯尼亚,985005.0,246.0,53.0,11.0,,2020-04-17
2020-04-18,非洲,肯尼亚,985005.0,262.0,60.0,13.0,,2020-04-18
2020-04-19,非洲,肯尼亚,985005.0,270.0,67.0,14.0,,2020-04-19
2020-04-20,非洲,肯尼亚,985005.0,281.0,69.0,14.0,,2020-04-20
2020-04-21,非洲,肯尼亚,985005.0,296.0,74.0,14.0,,2020-04-21
2020-04-22,非洲,肯尼亚,985005.0,303.0,74.0,14.0,,2020-04-22
2020-04-23,非洲,肯尼亚,985005.0,320.0,89.0,14.0,,2020-04-23
2020-04-24,非洲,肯尼亚,985005.0,336.0,94.0,14.0,,2020-04-24
2020-04-25,非洲,肯尼亚,985005.0,343.0,98.0,14.0,,2020-04-25
2020-04-26,非洲,肯尼亚,985005.0,343.0,98.0,14.0,,2020-04-26
2020-04-27,非洲,肯尼亚,985005.0,363.0,114.0,14.0,,2020-04-27
2020-04-28,非洲,肯尼亚,985005.0,374.0,124.0,14.0,,2020-04-28
2020-04-29,非洲,肯尼亚,985005.0,384.0,129.0,14.0,,2020-04-29
2020-04-30,非洲,肯尼亚,985005.0,396.0,144.0,17.0,,2020-04-30
2020-05-01,非洲,肯尼亚,985005.0,411.0,150.0,21.0,,2020-05-01
2020-05-02,非洲,肯尼亚,985005.0,435.0,152.0,22.0,,2020-05-02
2020-05-03,非洲,肯尼亚,985005.0,435.0,152.0,22.0,,2020-05-03
2020-05-04,非洲,肯尼亚,985005.0,465.0,167.0,24.0,,2020-05-04
2020-05-05,非洲,肯尼亚,985005.0,535.0,182.0,24.0,,2020-05-05
2020-05-06,非洲,肯尼亚,985005.0,582.0,190.0,26.0,,2020-05-06
2020-05-07,非洲,肯尼亚,985005.0,607.0,197.0,29.0,,2020-05-07
2020-05-08,非洲,肯尼亚,985005.0,607.0,197.0,29.0,,2020-05-08
2020-05-09,非洲,肯尼亚,985005.0,649.0,207.0,30.0,,2020-05-09
2020-05-10,非洲,肯尼亚,985005.0,672.0,239.0,32.0,,2020-05-10
2020-05-11,非洲,肯尼亚,985005.0,700.0,251.0,33.0,,2020-05-11
2020-05-12,非洲,肯尼亚,985005.0,715.0,259.0,36.0,,2020-05-12
2020-05-13,非洲,肯尼亚,985005.0,737.0,281.0,40.0,,2020-05-13
2020-05-14,非洲,肯尼亚,985005.0,758.0,284.0,42.0,,2020-05-14
2020-05-15,非洲,肯尼亚,985005.0,781.0,284.0,45.0,,2020-05-15
2020-05-16,非洲,肯尼亚,985005.0,830.0,301.0,50.0,,2020-05-16
2020-05-17,非洲,肯尼亚,985005.0,887.0,313.0,50.0,,2020-05-17
2020-05-18,非洲,肯尼亚,985005.0,912.0,336.0,50.0,,2020-05-18
2020-05-19,非洲,肯尼亚,985005.0,912.0,336.0,50.0,,2020-05-19
2020-05-20,非洲,肯尼亚,985005.0,912.0,336.0,50.0,,2020-05-20
2020-05-21,非洲,肯尼亚,985005.0,912.0,336.0,50.0,,2020-05-21
2020-05-22,非洲,肯尼亚,985005.0,1161.0,380.0,50.0,,2020-05-22
2020-05-23,非洲,肯尼亚,985005.0,1161.0,380.0,50.0,,2020-05-23
2020-05-24,非洲,肯尼亚,985005.0,1214.0,383.0,51.0,,2020-05-24
2020-05-25,非洲,肯尼亚,985005.0,1286.0,402.0,52.0,,2020-05-25
2020-05-26,非洲,肯尼亚,985005.0,1348.0,405.0,52.0,,2020-05-26
2020-05-27,非洲,肯尼亚,985005.0,1471.0,408.0,55.0,,2020-05-27
2020-05-28,非洲,肯尼亚,985005.0,1471.0,408.0,55.0,,2020-05-28
2020-01-22,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-01-22
2020-01-23,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-01-23
2020-01-24,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-01-24
2020-01-25,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-01-25
2020-01-26,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-01-26
2020-01-27,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-01-27
2020-01-28,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-01-28
2020-01-29,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-01-29
2020-01-30,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-01-30
2020-01-31,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-01-31
2020-02-01,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-01
2020-02-02,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-02
2020-02-03,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-03
2020-02-04,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-04
2020-02-05,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-05
2020-02-06,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-06
2020-02-07,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-07
2020-02-08,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-08
2020-02-09,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-09
2020-02-10,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-10
2020-02-11,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-11
2020-02-12,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-12
2020-02-13,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-13
2020-02-14,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-14
2020-02-15,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-15
2020-02-16,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-16
2020-02-17,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-17
2020-02-18,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-18
2020-02-19,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-19
2020-02-20,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-20
2020-02-21,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-21
2020-02-22,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-22
2020-02-23,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-23
2020-02-24,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-24
2020-02-25,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-25
2020-02-26,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-26
2020-02-27,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-27
2020-02-28,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-28
2020-02-29,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-02-29
2020-03-01,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-01
2020-03-02,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-02
2020-03-03,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-03
2020-03-04,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-04
2020-03-05,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-05
2020-03-06,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-06
2020-03-07,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-07
2020-03-08,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-08
2020-03-09,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-09
2020-03-10,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-10
2020-03-11,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-11
2020-03-12,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-12
2020-03-13,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-13
2020-03-14,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-14
2020-03-15,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-15
2020-03-16,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-16
2020-03-17,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-17
2020-03-18,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-18
2020-03-19,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-19
2020-03-20,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-20
2020-03-21,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-21
2020-03-22,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-22
2020-03-23,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-23
2020-03-24,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-24
2020-03-25,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-25
2020-03-26,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-26
2020-03-27,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-27
2020-03-28,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-28
2020-03-29,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-29
2020-03-30,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-30
2020-03-31,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-03-31
2020-04-01,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-04-01
2020-04-02,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-04-02
2020-04-03,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-04-03
2020-04-04,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-04-04
2020-04-05,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-04-05
2020-04-06,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-04-06
2020-04-07,非洲,南苏丹,981007.0,1.0,0.0,0.0,,2020-04-07
2020-04-08,非洲,南苏丹,981007.0,2.0,0.0,0.0,,2020-04-08
2020-04-09,非洲,南苏丹,981007.0,2.0,0.0,0.0,,2020-04-09
2020-04-10,非洲,南苏丹,981007.0,3.0,0.0,0.0,,2020-04-10
2020-04-11,非洲,南苏丹,981007.0,4.0,0.0,0.0,,2020-04-11
2020-04-12,非洲,南苏丹,981007.0,4.0,0.0,0.0,,2020-04-12
2020-04-13,非洲,南苏丹,981007.0,4.0,0.0,0.0,,2020-04-13
2020-04-14,非洲,南苏丹,981007.0,4.0,0.0,0.0,,2020-04-14
2020-04-15,非洲,南苏丹,981007.0,4.0,0.0,0.0,,2020-04-15
2020-04-16,非洲,南苏丹,981007.0,4.0,0.0,0.0,,2020-04-16
2020-04-17,非洲,南苏丹,981007.0,4.0,0.0,0.0,,2020-04-17
2020-04-18,非洲,南苏丹,981007.0,4.0,0.0,0.0,,2020-04-18
2020-04-19,非洲,南苏丹,981007.0,4.0,0.0,0.0,,2020-04-19
2020-04-20,非洲,南苏丹,981007.0,4.0,0.0,0.0,,2020-04-20
2020-04-21,非洲,南苏丹,981007.0,4.0,0.0,0.0,,2020-04-21
2020-04-22,非洲,南苏丹,981007.0,4.0,0.0,0.0,,2020-04-22
2020-04-23,非洲,南苏丹,981007.0,4.0,0.0,0.0,,2020-04-23
2020-04-24,非洲,南苏丹,981007.0,4.0,0.0,0.0,,2020-04-24
2020-04-25,非洲,南苏丹,981007.0,4.0,0.0,0.0,,2020-04-25
2020-04-26,非洲,南苏丹,981007.0,6.0,0.0,0.0,,2020-04-26
2020-04-27,非洲,南苏丹,981007.0,6.0,0.0,0.0,,2020-04-27
2020-04-28,非洲,南苏丹,981007.0,6.0,0.0,0.0,,2020-04-28
2020-04-29,非洲,南苏丹,981007.0,34.0,0.0,0.0,,2020-04-29
2020-04-30,非洲,南苏丹,981007.0,34.0,0.0,0.0,,2020-04-30
2020-05-01,非洲,南苏丹,981007.0,34.0,0.0,0.0,,2020-05-01
2020-05-02,非洲,南苏丹,981007.0,45.0,0.0,0.0,,2020-05-02
2020-05-03,非洲,南苏丹,981007.0,45.0,0.0,0.0,,2020-05-03
2020-05-04,非洲,南苏丹,981007.0,45.0,0.0,0.0,,2020-05-04
2020-05-05,非洲,南苏丹,981007.0,46.0,0.0,0.0,,2020-05-05
2020-05-06,非洲,南苏丹,981007.0,49.0,0.0,0.0,,2020-05-06
2020-05-07,非洲,南苏丹,981007.0,49.0,0.0,0.0,,2020-05-07
2020-05-08,非洲,南苏丹,981007.0,90.0,2.0,0.0,,2020-05-08
2020-05-09,非洲,南苏丹,981007.0,90.0,2.0,0.0,,2020-05-09
2020-05-10,非洲,南苏丹,981007.0,120.0,2.0,0.0,,2020-05-10
2020-05-11,非洲,南苏丹,981007.0,120.0,2.0,0.0,,2020-05-11
2020-05-12,非洲,南苏丹,981007.0,174.0,2.0,0.0,,2020-05-12
2020-05-13,非洲,南苏丹,981007.0,194.0,2.0,0.0,,2020-05-13
2020-05-14,非洲,南苏丹,981007.0,194.0,2.0,0.0,,2020-05-14
2020-05-15,非洲,南苏丹,981007.0,194.0,2.0,0.0,,2020-05-15
2020-05-16,非洲,南苏丹,981007.0,231.0,2.0,1.0,,2020-05-16
2020-05-17,非洲,南苏丹,981007.0,290.0,4.0,4.0,,2020-05-17
2020-05-18,非洲,南苏丹,981007.0,290.0,4.0,4.0,,2020-05-18
2020-05-19,非洲,南苏丹,981007.0,290.0,4.0,4.0,,2020-05-19
2020-05-20,非洲,南苏丹,981007.0,290.0,4.0,4.0,,2020-05-20
2020-05-21,非洲,南苏丹,981007.0,290.0,4.0,4.0,,2020-05-21
2020-05-22,非洲,南苏丹,981007.0,481.0,6.0,6.0,,2020-05-22
2020-05-23,非洲,南苏丹,981007.0,481.0,6.0,6.0,,2020-05-23
2020-05-24,非洲,南苏丹,981007.0,481.0,6.0,6.0,,2020-05-24
2020-05-25,非洲,南苏丹,981007.0,563.0,6.0,6.0,,2020-05-25
2020-05-26,非洲,南苏丹,981007.0,655.0,6.0,8.0,,2020-05-26
2020-05-27,非洲,南苏丹,981007.0,655.0,6.0,8.0,,2020-05-27
2020-05-28,非洲,南苏丹,981007.0,806.0,6.0,8.0,,2020-05-28
2020-01-22,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-01-22
2020-01-23,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-01-23
2020-01-24,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-01-24
2020-01-25,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-01-25
2020-01-26,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-01-26
2020-01-27,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-01-27
2020-01-28,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-01-28
2020-01-29,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-01-29
2020-01-30,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-01-30
2020-01-31,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-01-31
2020-02-01,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-01
2020-02-02,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-02
2020-02-03,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-03
2020-02-04,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-04
2020-02-05,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-05
2020-02-06,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-06
2020-02-07,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-07
2020-02-08,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-08
2020-02-09,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-09
2020-02-10,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-10
2020-02-11,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-11
2020-02-12,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-12
2020-02-13,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-13
2020-02-14,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-14
2020-02-15,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-15
2020-02-16,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-16
2020-02-17,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-17
2020-02-18,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-18
2020-02-19,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-19
2020-02-20,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-20
2020-02-21,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-21
2020-02-22,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-22
2020-02-23,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-23
2020-02-24,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-24
2020-02-25,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-25
2020-02-26,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-26
2020-02-27,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-27
2020-02-28,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-28
2020-02-29,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-02-29
2020-03-01,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-01
2020-03-02,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-02
2020-03-03,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-03
2020-03-04,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-04
2020-03-05,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-05
2020-03-06,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-06
2020-03-07,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-07
2020-03-08,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-08
2020-03-09,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-09
2020-03-10,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-10
2020-03-11,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-11
2020-03-12,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-12
2020-03-13,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-13
2020-03-14,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-14
2020-03-15,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-15
2020-03-16,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-16
2020-03-17,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-17
2020-03-18,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-18
2020-03-19,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-19
2020-03-20,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-20
2020-03-21,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-21
2020-03-22,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-22
2020-03-23,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-23
2020-03-24,非洲,乍得,982003.0,1.0,0.0,0.0,,2020-03-24
2020-03-25,非洲,乍得,982003.0,3.0,0.0,0.0,,2020-03-25
2020-03-26,非洲,乍得,982003.0,3.0,0.0,0.0,,2020-03-26
2020-03-27,非洲,乍得,982003.0,3.0,0.0,0.0,,2020-03-27
2020-03-28,非洲,乍得,982003.0,5.0,0.0,0.0,,2020-03-28
2020-03-29,非洲,乍得,982003.0,5.0,0.0,0.0,,2020-03-29
2020-03-30,非洲,乍得,982003.0,5.0,0.0,0.0,,2020-03-30
2020-03-31,非洲,乍得,982003.0,5.0,0.0,0.0,,2020-03-31
2020-04-01,非洲,乍得,982003.0,5.0,0.0,0.0,,2020-04-01
2020-04-02,非洲,乍得,982003.0,7.0,0.0,0.0,,2020-04-02
2020-04-03,非洲,乍得,982003.0,7.0,0.0,0.0,,2020-04-03
2020-04-04,非洲,乍得,982003.0,7.0,0.0,0.0,,2020-04-04
2020-04-05,非洲,乍得,982003.0,7.0,0.0,0.0,,2020-04-05
2020-04-06,非洲,乍得,982003.0,7.0,0.0,0.0,,2020-04-06
2020-04-07,非洲,乍得,982003.0,9.0,0.0,0.0,,2020-04-07
2020-04-08,非洲,乍得,982003.0,9.0,0.0,0.0,,2020-04-08
2020-04-09,非洲,乍得,982003.0,10.0,0.0,0.0,,2020-04-09
2020-04-10,非洲,乍得,982003.0,10.0,0.0,0.0,,2020-04-10
2020-04-11,非洲,乍得,982003.0,11.0,0.0,0.0,,2020-04-11
2020-04-12,非洲,乍得,982003.0,11.0,0.0,0.0,,2020-04-12
2020-04-13,非洲,乍得,982003.0,11.0,0.0,0.0,,2020-04-13
2020-04-14,非洲,乍得,982003.0,18.0,0.0,0.0,,2020-04-14
2020-04-15,非洲,乍得,982003.0,23.0,0.0,0.0,,2020-04-15
2020-04-16,非洲,乍得,982003.0,23.0,0.0,0.0,,2020-04-16
2020-04-17,非洲,乍得,982003.0,27.0,0.0,0.0,,2020-04-17
2020-04-18,非洲,乍得,982003.0,27.0,0.0,0.0,,2020-04-18
2020-04-19,非洲,乍得,982003.0,33.0,0.0,0.0,,2020-04-19
2020-04-20,非洲,乍得,982003.0,33.0,0.0,0.0,,2020-04-20
2020-04-21,非洲,乍得,982003.0,33.0,0.0,0.0,,2020-04-21
2020-04-22,非洲,乍得,982003.0,33.0,0.0,0.0,,2020-04-22
2020-04-23,非洲,乍得,982003.0,34.0,0.0,0.0,,2020-04-23
2020-04-24,非洲,乍得,982003.0,34.0,0.0,0.0,,2020-04-24
2020-04-25,非洲,乍得,982003.0,34.0,0.0,0.0,,2020-04-25
2020-04-26,非洲,乍得,982003.0,40.0,0.0,0.0,,2020-04-26
2020-04-27,非洲,乍得,982003.0,46.0,0.0,0.0,,2020-04-27
2020-04-28,非洲,乍得,982003.0,46.0,0.0,0.0,,2020-04-28
2020-04-29,非洲,乍得,982003.0,46.0,0.0,0.0,,2020-04-29
2020-04-30,非洲,乍得,982003.0,52.0,0.0,2.0,,2020-04-30
2020-05-01,非洲,乍得,982003.0,52.0,0.0,2.0,,2020-05-01
2020-05-02,非洲,乍得,982003.0,73.0,0.0,3.0,,2020-05-02
2020-05-03,非洲,乍得,982003.0,73.0,0.0,5.0,,2020-05-03
2020-05-04,非洲,乍得,982003.0,117.0,0.0,10.0,,2020-05-04
2020-05-05,非洲,乍得,982003.0,117.0,0.0,10.0,,2020-05-05
2020-05-06,非洲,乍得,982003.0,117.0,0.0,10.0,,2020-05-06
2020-05-07,非洲,乍得,982003.0,170.0,0.0,17.0,,2020-05-07
2020-05-08,非洲,乍得,982003.0,170.0,0.0,17.0,,2020-05-08
2020-05-09,非洲,乍得,982003.0,253.0,0.0,27.0,,2020-05-09
2020-05-10,非洲,乍得,982003.0,260.0,0.0,28.0,,2020-05-10
2020-05-11,非洲,乍得,982003.0,322.0,0.0,31.0,,2020-05-11
2020-05-12,非洲,乍得,982003.0,322.0,0.0,31.0,,2020-05-12
2020-05-13,非洲,乍得,982003.0,322.0,0.0,31.0,,2020-05-13
2020-05-14,非洲,乍得,982003.0,357.0,0.0,40.0,,2020-05-14
2020-05-15,非洲,乍得,982003.0,372.0,0.0,42.0,,2020-05-15
2020-05-16,非洲,乍得,982003.0,399.0,0.0,46.0,,2020-05-16
2020-05-17,非洲,乍得,982003.0,428.0,0.0,48.0,,2020-05-17
2020-05-18,非洲,乍得,982003.0,474.0,0.0,50.0,,2020-05-18
2020-05-19,非洲,乍得,982003.0,503.0,0.0,53.0,,2020-05-19
2020-05-20,非洲,乍得,982003.0,519.0,0.0,54.0,,2020-05-20
2020-05-21,非洲,乍得,982003.0,519.0,0.0,54.0,,2020-05-21
2020-05-22,非洲,乍得,982003.0,565.0,0.0,57.0,,2020-05-22
2020-05-23,非洲,乍得,982003.0,588.0,0.0,58.0,,2020-05-23
2020-05-24,非洲,乍得,982003.0,611.0,0.0,59.0,,2020-05-24
2020-05-25,非洲,乍得,982003.0,648.0,0.0,60.0,,2020-05-25
2020-05-26,非洲,乍得,982003.0,675.0,0.0,60.0,,2020-05-26
2020-05-27,非洲,乍得,982003.0,687.0,0.0,61.0,,2020-05-27
2020-05-28,非洲,乍得,982003.0,700.0,0.0,62.0,,2020-05-28
2020-01-22,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-01-22
2020-01-23,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-01-23
2020-01-24,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-01-24
2020-01-25,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-01-25
2020-01-26,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-01-26
2020-01-27,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-01-27
2020-01-28,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-01-28
2020-01-29,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-01-29
2020-01-30,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-01-30
2020-01-31,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-01-31
2020-02-01,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-02-01
2020-02-02,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-02-02
2020-02-03,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-02-03
2020-02-04,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-02-04
2020-02-05,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-02-05
2020-02-06,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-02-06
2020-02-07,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-02-07
2020-02-08,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-02-08
2020-02-09,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-02-09
2020-02-10,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-02-10
2020-02-11,非洲,塞拉利昂,982015.0,1.0,0.0,0.0,,2020-02-11
